experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,pca,0.291490,0.277038,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,none,0.287119,0.269290,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,notch,0.293676,0.276062,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,wavelet,0.214588,0.186945,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,kalman,0.272094,0.262127,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,pca,0.209261,0.186440,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/motion_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,none,0.607431,0.608308,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,notch,0.597733,0.598424,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,wavelet,0.221554,0.203992,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,kalman,0.220735,0.197788,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,pca,0.385876,0.378027,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,none,0.593498,0.594156,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,notch,0.588717,0.589004,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,wavelet,0.232892,0.219717,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,kalman,0.233575,0.216458,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,pca,0.379183,0.369812,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,none,0.544188,0.543578,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,notch,0.544598,0.543823,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,wavelet,0.244639,0.237450,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,kalman,0.260210,0.250841,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,pca,0.356235,0.342957,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,none,0.453217,0.446537,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,notch,0.451987,0.445747,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,wavelet,0.249829,0.241712,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,kalman,0.286709,0.282990,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,pca,0.298320,0.281392,,,outputs/dl_noise_eval_full/fold5/dualres_xception2d/spikes_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
