experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,pca,0.339161,0.331873,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,none,0.314984,0.310997,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,notch,0.321404,0.317053,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,wavelet,0.255839,0.240361,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,kalman,0.310613,0.302408,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,pca,0.247371,0.238997,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,none,0.619178,0.615714,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,notch,0.614943,0.611282,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,wavelet,0.242590,0.220388,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,kalman,0.240131,0.213013,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,pca,0.406638,0.403415,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,none,0.615899,0.612454,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,notch,0.611119,0.607616,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,wavelet,0.249829,0.231442,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,kalman,0.249010,0.225036,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,pca,0.401038,0.398319,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,none,0.583390,0.578334,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,notch,0.585029,0.579818,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,wavelet,0.265947,0.253015,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,kalman,0.265811,0.250620,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,pca,0.384374,0.379449,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,none,0.495151,0.490245,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,notch,0.504030,0.499319,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,wavelet,0.284251,0.275714,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,kalman,0.299549,0.292516,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,pca,0.339708,0.332341,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/spikes_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
