experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,pca,0.296640,0.280267,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,none,0.295548,0.285652,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,notch,0.298962,0.290189,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,wavelet,0.206091,0.173456,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,kalman,0.267004,0.255256,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,pca,0.217017,0.194094,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/motion_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,none,0.616771,0.616850,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,notch,0.614996,0.615224,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,wavelet,0.222207,0.204231,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,kalman,0.222753,0.202780,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,pca,0.401120,0.391686,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,none,0.599153,0.599803,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,notch,0.597514,0.598289,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,wavelet,0.226714,0.212725,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,kalman,0.228216,0.209593,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,pca,0.395793,0.386150,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,none,0.547391,0.548013,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,notch,0.546982,0.547531,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,wavelet,0.236274,0.227014,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,kalman,0.250205,0.241307,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,pca,0.364108,0.350410,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,none,0.453701,0.454250,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,notch,0.454247,0.454100,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,wavelet,0.237777,0.225649,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,kalman,0.267550,0.264003,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,pca,0.303332,0.288007,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/spikes_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
