experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_full_motion_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,kalman,0.253723,0.238194,0.014157,0.014747,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,none,0.562407,0.561933,0.016625,0.014099,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,notch,0.561696,0.561508,0.017883,0.015118,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,pca,0.361707,0.350519,0.017563,0.021203,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,wavelet,0.247030,0.235173,0.017156,0.017518,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,kalman,0.284100,0.277044,0.024416,0.024511,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,none,0.434781,0.432148,0.030057,0.029991,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,notch,0.438005,0.435745,0.030695,0.029967,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,pca,0.297457,0.283752,0.023217,0.026312,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,wavelet,0.249954,0.237174,0.026230,0.031204,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,kalman,0.271015,0.259226,0.029876,0.033512,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,none,0.288880,0.278023,0.022842,0.029124,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,notch,0.293988,0.283328,0.022977,0.029043,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,pca,0.216435,0.198392,0.018106,0.024164,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,wavelet,0.218375,0.191205,0.028713,0.039053,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,-5.0,kalman,0.168248,0.117942,0.023094,0.035081,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,-5.0,none,0.165679,0.132797,0.010560,0.018648,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,-5.0,notch,0.166690,0.133576,0.011546,0.020111,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,-5.0,pca,0.137706,0.100002,0.011587,0.018347,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,-5.0,wavelet,0.151611,0.096512,0.015569,0.027660,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,0.0,kalman,0.235094,0.204585,0.036915,0.045625,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,0.0,none,0.278036,0.261812,0.032361,0.037221,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,0.0,notch,0.277926,0.261252,0.032725,0.037673,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,0.0,pca,0.200400,0.173465,0.023612,0.031292,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,0.0,wavelet,0.201848,0.159521,0.035477,0.046745,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,10.0,kalman,0.260962,0.249303,0.018642,0.020172,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,10.0,none,0.559566,0.559615,0.018332,0.015792,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,10.0,notch,0.558965,0.559149,0.019577,0.016900,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,10.0,pca,0.355179,0.344472,0.020373,0.023381,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,10.0,wavelet,0.251948,0.241977,0.023469,0.025784,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,20.0,kalman,0.233043,0.209012,0.011862,0.011242,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,20.0,none,0.603000,0.602314,0.013121,0.012251,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,20.0,notch,0.600924,0.600102,0.011499,0.010596,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,20.0,pca,0.385446,0.375477,0.016029,0.019907,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_pink_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,pink,20.0,wavelet,0.232661,0.214752,0.015169,0.015084,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,kalman,0.228044,0.202439,0.011697,0.011428,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,none,0.606797,0.605929,0.012240,0.011459,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,notch,0.603491,0.602498,0.011479,0.010638,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,pca,0.386156,0.375894,0.016018,0.020224,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,wavelet,0.229875,0.209372,0.014850,0.014903,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.3,kalman,0.237332,0.215131,0.011303,0.011012,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
